Chromosome	TADborder	Nut.0h	Nut.1h	Nut.4h	Nut.7h	Nut.10h	Nut.24h	Category_tads	state_tads	Nut.0h_VS_Nut.1h	Nut.1h_VS_Nut.4h	Nut.4h_VS_Nut.7h	Nut.7h_VS_Nut.10h	Nut.10h_VS_Nut.24h	IS_Nut.0h	IS_Nut.1h	IS_Nut.4h	IS_Nut.7h	IS_Nut.10h	IS_Nut.24h	sigmoid_IS_Nut.0h	sigmoid_IS_Nut.1h	sigmoid_IS_Nut.4h	sigmoid_IS_Nut.7h	sigmoid_IS_Nut.10h	sigmoid_IS_Nut.24h
2	149450000	0	0	0	0	0	10	NoTAD-NoTAD-NoTAD-NoTAD-NoTAD-TAD	Variable	NoTAD	NoTAD	NoTAD	NoTAD	Gained	NA	NA	NA	NA	NA	0.2841	NA	NA	NA	NA	NA	0.5705511056232953
2	149850000	10	10	10	10	10	6	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.6988	-0.4676	-0.5139	-0.6244	-0.8832	-0.7019	0.33207833695541333	0.3851844484969806	0.37427972043877716	0.34878140272766267	0.29251509943345017	0.3313911080709332
2	150000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	150450000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-1.1621	-1.0791	-1.0332	-1.1289	-1.2821	-1.3197	0.23828591364791157	0.2536763710876062	0.2624641879266465	0.24436415913342177	0.21719296915170985	0.21086820999003925
2	152173437	10	8	9	9	6	6	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.6464	-0.581	-0.5377	-0.5759	-0.8418	-0.7537	0.34380124703135345	0.3587025261525126	0.3687227829029919	0.35987654825004955	0.3011558186758971	0.32001562439903003
2	152429687	8	6	5	6	6	7	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.498	-0.3518	-0.4389	-0.432	-0.497	-0.4058	0.37801079120759284	0.4129459939335382	0.39200310842436703	0.3936488512999091	0.37824593850636834	0.3999196286382823
2	15285937	7	6	7	8	4	7	TAD-TAD-TAD-TAD-NoTAD-TAD	Variable	Maintained	Maintained	Maintained	Lost	Gained	-0.4293	-0.7125	-0.7136	-0.7925	NA	-0.6034	0.3942934974867748	0.32904666709422237	0.3288038603244294	0.3116321231689713	NA	0.35356621313848047
2	152862500	9	8	10	10	6	6	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.8675	-0.7918	-0.8062	-0.7507	-0.9245	-0.8924	0.295774766135693	0.31178230524555883	0.3087008432556269	0.32066879346345056	0.2840418762483268	0.2906148000967905
2	153585937	9	10	10	10	10	8	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-1.7989	-1.8056	-1.9253	-1.9144	-2.2397	-2.2713	0.1419850199347346	0.14117074684183115	0.12727171226212364	0.12848734150630595	0.09624163230436325	0.09352793938046318
2	154500000	10	0	0	0	0	0	TAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	Variable	Lost	NoTAD	NoTAD	NoTAD	NoTAD	-0.3279	NA	NA	NA	NA	NA	0.4187516730639355	NA	NA	NA	NA	NA
2	155250000	10	10	10	10	10	0	TAD-TAD-TAD-TAD-TAD-NoTAD	Variable	Maintained	Maintained	Maintained	Maintained	Lost	-0.8082	-0.5136	-0.5895	-0.6148	-0.8054	NA	0.308274197366582	0.3743499814116111	0.3567495857449528	0.35096503211304614	0.3088715930840619	NA
2	156200000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-1.2389	-0.953	-1.1511	-0.979	-1.2046	-0.9886	0.22462751468939546	0.27828189814201937	0.24028822091726798	0.273090250573869	0.2306579130598411	0.2711886925356612
2	15750000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-1.1439	-0.9881	-1.0001	-1.0578	-1.2857	-1.1497	0.24160503607496514	0.27128752653355853	0.26892176063096557	0.25773010197759794	0.21658151967214775	0.24054388354207087
2	158150000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-1.2864	-1.3014	-1.3349	-1.3783	-1.4025	-1.3709	0.216462771460297	0.2139294935376193	0.2083500028170118	0.20128216597996562	0.19741969887786887	0.2024744768081426
2	159700000	10	10	10	10	10	8	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-1.0401	-0.8577	-0.929	-1.025	-1.1077	-1.1295	0.26113069930915944	0.2978201054509669	0.2831276368599731	0.26405460607285153	0.24829992826579297	0.2442533859371858
2	160875000	10	8	9	10	5	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-1.2663	-1.1121	-1.074	-1.2029	-1.2845	-1.0754	0.21989128895430507	0.2474795909715639	0.25464313931138977	0.23095972440934728	0.21678519767704954	0.2543775105828609
2	161975000	9	10	10	10	6	7	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.6683	-0.8792	-0.8806	-0.985	-0.8896	-1.1556	0.338877603686108	0.2933435859867498	0.2930534595960424	0.2719008017337507	0.29119238028889355	0.23946770717563512
2	162225000	0	5	7	9	6	0	NoTAD-TAD-TAD-TAD-TAD-NoTAD	Variable	Gained	Maintained	Maintained	Maintained	Lost	NA	-0.762	-0.7388	-0.7697	-0.8865	NA	NA	0.31821220214745816	0.3232666064359977	0.3165440058607959	0.2918326322852409	NA
2	162350000	7	0	0	0	0	0	TAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	Variable	Lost	NoTAD	NoTAD	NoTAD	NoTAD	-0.3577	NA	NA	NA	NA	NA	0.4115164448832884	NA	NA	NA	NA	NA
2	163200000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-1.0173	-1.0965	-1.0654	-1.0636	-1.1542	-0.8899	0.26555366135658637	0.25039626323351893	0.2562788608089853	0.2566220913022219	0.23972277226189692	0.2911304643545284
2	163928125	7	8	7	9	10	0	TAD-TAD-TAD-TAD-TAD-NoTAD	Variable	Maintained	Maintained	Maintained	Maintained	Lost	-0.4367	-0.3755	-0.472	-0.4246	-0.5013	NA	0.39252757349925	0.4072126991902873	0.3841429798029617	0.39541653620420913	0.37723521264304516	NA
2	165500000	5	10	9	10	10	9	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.6619	-0.7608	-0.7097	-0.7619	-0.7495	-0.8403	0.34031293214344316	0.3184726027572565	0.3296651326129466	0.31823389786149686	0.3209302580806277	0.3014716042922161
2	165818750	8	7	7	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.3223	-0.344	-0.2216	-0.2008	-0.2992	-0.2445	0.4201153227205563	0.4148381576398546	0.44482560083530087	0.4499679973338315	0.42575306147473463	0.43917769625137243
2	166200000	10	0	0	0	0	0	TAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	Variable	Lost	NoTAD	NoTAD	NoTAD	NoTAD	-0.0621	NA	NA	NA	NA	NA	0.4844799873071362	NA	NA	NA	NA	NA
2	166800000	7	0	0	0	0	0	TAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	Variable	Lost	NoTAD	NoTAD	NoTAD	NoTAD	-0.2974	NA	NA	NA	NA	NA	0.4261931974834654	NA	NA	NA	NA	NA
2	167050000	0	0	7	0	0	0	NoTAD-NoTAD-TAD-NoTAD-NoTAD-NoTAD	Variable	NoTAD	Gained	Lost	NoTAD	NoTAD	NA	NA	-0.5601	NA	NA	NA	NA	NA	0.3635243219637484	NA	NA	NA
2	167300000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.9306	-0.8482	-0.8849	-0.8785	-1.0901	-0.7559	0.28280300337070974	0.29981058486993756	0.2921634085408212	0.29348871216328554	0.2515994482086217	0.31953708170451306
2	16800000	0	0	0	7	10	10	NoTAD-NoTAD-NoTAD-TAD-TAD-TAD	Variable	NoTAD	NoTAD	Gained	Maintained	Maintained	NA	NA	NA	-0.5121	-0.5504	-0.4844	NA	NA	NA	0.37470136568212975	0.36577161091215693	0.3812136689934483
2	168773437	6	7	6	10	10	8	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.7637	-0.9361	-0.9667	-0.9758	-0.8071	-1.0464	0.3178434957468685	0.28168879713619555	0.27553875062049576	0.2737259499097813	0.30850881216107084	0.259916998612961
2	168987500	6	0	0	7	10	0	TAD-NoTAD-NoTAD-TAD-TAD-NoTAD	Variable	Lost	NoTAD	Gained	Maintained	Lost	-0.6784	NA	NA	-1.042	-1.1396	NA	0.33661849952093587	NA	NA	0.26076427695213444	0.24239380904719993	NA
2	169118750	6	4	9	0	0	7	TAD-NoTAD-TAD-NoTAD-NoTAD-TAD	Variable	Lost	Gained	Lost	NoTAD	Gained	-0.2214	NA	-0.4003	NA	NA	-0.5352	0.44487499253730306	NA	0.40124026379827227	NA	NA	0.3693048893737835
2	169450000	6	0	0	6	0	0	TAD-NoTAD-NoTAD-TAD-NoTAD-NoTAD	Variable	Lost	NoTAD	Gained	Lost	NoTAD	0.3873	NA	NA	0.4286	NA	NA	0.5956325606466623	NA	NA	0.6055393118541258	NA	NA
2	16950000	8	9	7	0	0	0	TAD-TAD-TAD-NoTAD-NoTAD-NoTAD	Variable	Maintained	Maintained	Lost	NoTAD	NoTAD	-0.3335	-0.3481	-0.4068	NA	NA	NA	0.4173892637353707	0.41384324183342014	0.3996796687542852	NA	NA	NA
2	169800000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.5051	-0.4651	-0.448	-0.4724	-0.5076	-0.4296	0.3763429005193809	0.3857766616495682	0.3898363890571894	0.38404835332913145	0.37575630986077535	0.39422185191873493
2	170050000	0	0	0	0	0	6	NoTAD-NoTAD-NoTAD-NoTAD-NoTAD-TAD	Variable	NoTAD	NoTAD	NoTAD	NoTAD	Gained	NA	NA	NA	NA	NA	-0.2067	NA	NA	NA	NA	NA	0.4485082013715109
2	170275000	10	7	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.5875	-0.8362	-0.7676	-0.7613	-0.8356	-0.708	0.35720867575922377	0.30233571098758294	0.31699850297848164	0.31836408870662863	0.3024622832923901	0.3300409175942483
2	170800000	0	0	0	0	0	9	NoTAD-NoTAD-NoTAD-NoTAD-NoTAD-TAD	Variable	NoTAD	NoTAD	NoTAD	NoTAD	Gained	NA	NA	NA	NA	NA	-0.143	NA	NA	NA	NA	NA	0.46431079665910435
2	171056250	5	7	5	6	0	5	TAD-TAD-TAD-TAD-NoTAD-TAD	Variable	Maintained	Maintained	Maintained	Lost	Gained	-0.596	-0.6289	-0.6522	-0.7047	NA	-0.4909	0.35525936300713196	0.34776000128702056	0.3424939437436773	0.3307710023146585	NA	0.379681573586467
2	171200000	0	0	0	0	5	0	NoTAD-NoTAD-NoTAD-NoTAD-TAD-NoTAD	Variable	NoTAD	NoTAD	NoTAD	Gained	Lost	NA	NA	NA	NA	-0.3288	NA	NA	NA	NA	NA	0.41853263025746323	NA
2	171750000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-1.411	-1.3916	-1.3844	-1.385	-1.4486	-1.434	0.19607637802474104	0.19915244880754943	0.20030327003938092	0.20020717819927927	0.19021712088974643	0.19247620289503578
2	172400000	9	10	10	10	10	8	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.9128	-0.7927	-0.7956	-0.8349	-1.0267	-0.6862	0.28642721252960696	0.3115892212767864	0.31096750741398727	0.3026099889058941	0.263724377998386	0.3348789346144235
2	172750000	4	0	0	0	0	0	NoTAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	NoTAD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	173000000	4	0	0	0	0	0	NoTAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	NoTAD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	173400000	4	0	0	0	0	0	NoTAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	NoTAD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	173601562	6	10	8	8	8	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.9361	-0.9614	-0.9794	-0.9437	-1.0218	-1.2074	0.28168879713619555	0.27659797912841017	0.2730108529951153	0.2801535660654928	0.2646769306800706	0.23016141427010908
2	175300000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-1.1083	-1.1734	-1.3126	-1.3101	-1.3328	-1.5243	0.2481879569347339	0.2362409682381542	0.21205209527556826	0.21247011098513308	0.20869658954808207	0.1788291950694725
2	175550000	10	10	10	10	10	8	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.6781	-0.6203	-0.6679	-0.6913	-0.6748	-0.5812	0.336685494749758	0.3497132241850845	0.33896722529029455	0.3337439441975248	0.3374228751116222	0.35865652044798696
2	17575000	8	5	3	0	0	0	TAD-TAD-NoTAD-NoTAD-NoTAD-NoTAD	Variable	Maintained	Lost	NoTAD	NoTAD	NoTAD	-0.0355	-0.0392	NA	NA	NA	NA	0.4911259319424479	0.4902012547298602	NA	NA	NA	NA
2	175900000	10	9	9	10	10	0	TAD-TAD-TAD-TAD-TAD-NoTAD	Variable	Maintained	Maintained	Maintained	Maintained	Lost	-0.091	-0.0454	-0.0812	0.0082	-0.1056	NA	0.47726568640604844	0.4886519491120911	0.4797111465533114	0.5020499885132439	0.4736245056652133	NA
2	176153125	10	10	10	10	10	0	TAD-TAD-TAD-TAD-TAD-NoTAD	Variable	Maintained	Maintained	Maintained	Maintained	Lost	-0.5401	-0.6204	-0.5756	-0.6209	-0.6997	NA	0.3681643200218899	0.34969048313836976	0.35994566078029805	0.34957678816088655	0.33187874504953774	NA
2	177000000	10	10	10	10	10	0	TAD-TAD-TAD-TAD-TAD-NoTAD	Variable	Maintained	Maintained	Maintained	Maintained	Lost	-0.7651	-0.7192	-0.7074	-0.6511	-0.8313	NA	0.31754002657573027	0.327569172706243	0.3301735994667461	0.3427416976701806	0.3033702621987454	NA
2	17750000	9	0	0	0	0	0	TAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	Variable	Lost	NoTAD	NoTAD	NoTAD	NoTAD	0.164	NA	NA	NA	NA	NA	0.5409083518223816	NA	NA	NA	NA	NA
2	177509375	10	10	9	6	10	0	TAD-TAD-TAD-TAD-TAD-NoTAD	Variable	Maintained	Maintained	Maintained	Maintained	Lost	-0.3922	-0.1627	-0.1962	-0.1868	-0.3338	NA	0.40318780786297864	0.45941448975992016	0.45110674267897355	0.45343532456548824	0.41731631290399823	NA
2	178037500	10	7	0	0	10	0	TAD-TAD-NoTAD-NoTAD-TAD-NoTAD	Variable	Maintained	Lost	NoTAD	Gained	Lost	-0.6939	-0.5825	NA	NA	-0.7963	NA	0.3331660611199612	0.3583575467984366	NA	NA	0.3108175405624136	NA
2	178675000	10	10	10	10	10	7	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-1.0123	-0.8669	-0.9888	-1.0451	-1.1201	-0.972	0.2665299783638154	0.295899756679989	0.27114916526753485	0.2601671448485273	0.24599273504898672	0.2744820393230982
2	178950000	10	9	0	0	10	7	TAD-TAD-NoTAD-NoTAD-TAD-TAD	Variable	Maintained	Lost	NoTAD	Gained	Maintained	-0.3344	-0.3112	NA	NA	-0.35	-0.2105	0.4171704221013157	0.42282185953687906	NA	NA	0.41338242108267	0.44756846172033193
2	179300000	8	5	0	0	10	7	TAD-TAD-NoTAD-NoTAD-TAD-TAD	Variable	Maintained	Lost	NoTAD	Gained	Maintained	-0.3045	-0.3245	NA	NA	-0.4213	-0.2538	0.4244577910287969	0.41957945654884143	NA	NA	0.39620571344019584	0.4368884116587914
2	179550000	8	5	10	7	10	8	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.6609	-0.566	-0.5716	-0.5555	-0.6966	-0.5784	0.34053746802056706	0.3621603153306128	0.3608677152300621	0.364589310863998	0.3325664821860545	0.35930083668095575
2	18000000	10	7	6	0	0	0	TAD-TAD-TAD-NoTAD-NoTAD-NoTAD	Variable	Maintained	Maintained	Lost	NoTAD	NoTAD	-0.30620000000000003	-0.4451	-0.3407	NA	NA	NA	0.424042545718405	0.3905264145577186	0.4156394487227844	NA	NA	NA
2	180900000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-1.1455	-1.0776	-1.0477	-1.1526	-1.1979	-1.2283	0.24131198602554446	0.2539604630069269	0.25966700847388724	0.2400145029125665	0.23184900546933698	0.22647910398583024
2	181950000	10	10	10	10	10	0	TAD-TAD-TAD-TAD-TAD-NoTAD	Variable	Maintained	Maintained	Maintained	Maintained	Lost	-0.6305	-0.4747	-0.4591	-0.4539	-0.6662	NA	0.34739717297112865	0.38350442163344006	0.3871993505810356	0.388433907215029	0.3393482458623898	NA
2	182200000	10	0	6	0	10	0	TAD-NoTAD-TAD-NoTAD-TAD-NoTAD	Variable	Lost	Gained	Lost	Gained	Lost	0.5295	NA	0.425	NA	0.5887	NA	0.6293664873575082	NA	0.6046790847140093	NA	0.6430668097686518	NA
2	182450000	10	5	0	0	10	0	TAD-TAD-NoTAD-NoTAD-TAD-NoTAD	Variable	Maintained	Lost	NoTAD	Gained	Lost	-0.4722	-0.2708	NA	NA	-0.3892	NA	0.3840956654692847	0.43271070675234535	NA	NA	0.4039098992415189	NA
2	182675000	10	6	6	6	10	0	TAD-TAD-TAD-TAD-TAD-NoTAD	Variable	Maintained	Maintained	Maintained	Maintained	Lost	0.6129	0.5903	0.6055	0.5271	0.5272	NA	0.6486020471297025	0.643433976663997	0.6469136091413159	0.6288064794066073	0.6288298199950322	NA
2	182850000	0	0	0	6	0	0	NoTAD-NoTAD-NoTAD-TAD-NoTAD-NoTAD	Variable	NoTAD	NoTAD	Gained	Lost	NoTAD	NA	NA	NA	-0.0026	NA	NA	NA	NA	NA	0.4993500003661664	NA	NA
2	183000000	10	6	6	0	10	0	TAD-TAD-TAD-NoTAD-TAD-NoTAD	Variable	Maintained	Maintained	Lost	Gained	Lost	-1.1034	-0.9261	-0.9681	NA	-1.1116	NA	0.2491033790285752	0.28371660936610094	0.27525937445236265	NA	0.24757271944955653	NA
2	183581250	9	7	7	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.6429	-0.6038	-0.5626	-0.5779	-0.6328	-0.727	0.34459128495864183	0.3534747956359177	0.3629460835803414	0.35941594664921644	0.3468759176869638	0.3258534016929218
2	184100000	10	10	10	10	10	8	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-1.0665	-1.0589	-1.0705	-1.1483	-1.2266	-1.2753	0.2560692570165403	0.2575197222381936	0.25530800962759115	0.2407997319673823	0.22677705920198887	0.21835132956341038
2	1850000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-1.3733	-1.3878	-1.5825	-1.494	-1.7902	-1.8672	0.20208720497852342	0.19975920658904786	0.17044171239966696	0.18332210822298556	0.14304820464659543	0.1338660384228575
2	18550000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.6894	-0.5924	-0.7024	-0.6055	-0.7131	-0.3581	0.3341665595242941	0.3560843725335881	0.3312803318913843	0.3530863908586841	0.3289142157092183	0.4114195800487684
2	186062500	4	6	6	0	10	0	NoTAD-TAD-TAD-NoTAD-TAD-NoTAD	Variable	Gained	Maintained	Lost	Gained	Lost	NA	-0.1129	-0.0599	NA	-0.2544	NA	NA	0.47180494245322135	0.4850294759315174	NA	0.4367408070961044	NA
2	187350000	10	10	10	0	10	0	TAD-TAD-TAD-NoTAD-TAD-NoTAD	Variable	Maintained	Maintained	Lost	Gained	Lost	-0.2005	-0.2636	-0.2852	NA	-0.2969	NA	0.4500422474873525	0.43447895528701885	0.42917939052340925	NA	0.42631547827144595	NA
2	187675000	10	6	5	10	6	0	TAD-TAD-TAD-TAD-TAD-NoTAD	Variable	Maintained	Maintained	Maintained	Maintained	Lost	-0.7291	-0.6411	-0.7289	-0.7763	-0.8995	NA	0.3253922572856991	0.3449979252369672	0.32543616124598385	0.315117868090705	0.2891532583652162	NA
2	188350000	10	10	10	10	10	8	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.4171	-0.327	-0.3463	-0.3423	-0.4575	-0.5368	0.39721090249419305	0.41897074790709904	0.4142799480642971	0.41525088797657433	0.38757906065208403	0.36893229730591476
2	190300000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.7769	-0.727	-0.7559	-0.8101	-0.8929	-1.0865	0.3149883912989761	0.3258534016929218	0.31953708170451306	0.30786918671375973	0.29051173197037716	0.2522779239945336
2	191903125	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.587	-0.4314	-0.4896	-0.5395	-0.6056	-0.5438	0.35732348927287944	0.39379207409465977	0.3799878019608758	0.3683039026709773	0.35306354955512803	0.3673040490287441
2	192400000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.4701	-0.3654	-0.2785	-0.3494	-0.49	-0.4651	0.38459257522305623	0.4096530096065641	0.43082155934282307	0.4135279270773445	0.3798935676569099	0.3857766616495682
2	192650000	10	10	10	10	8	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.0419	-0.0036	0.0175	0.0447	-0.0274	-0.2081	0.4895265322322296	0.49910000097199864	0.5043748883497735	0.5111731396504012	0.4931504285266613	0.44816193835711104
2	193050000	10	10	0	0	8	0	TAD-TAD-NoTAD-NoTAD-TAD-NoTAD	Variable	Maintained	Lost	NoTAD	Gained	Lost	-0.221	-0.1029	NA	NA	-0.1656	NA	0.4449737792076532	0.47429767489513147	NA	NA	0.45869435185595336	NA
2	194600000	8	0	0	0	0	0	TAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	Variable	Lost	NoTAD	NoTAD	NoTAD	NoTAD	0.0158	NA	NA	NA	NA	NA	0.5039499178288847	NA	NA	NA	NA	NA
2	194900000	8	0	0	0	0	0	TAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	Variable	Lost	NoTAD	NoTAD	NoTAD	NoTAD	0.0927	NA	NA	NA	NA	NA	0.5231584184575421	NA	NA	NA	NA	NA
2	196950000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.5586	-0.5502	-0.5307	-0.5222	-0.5859	-0.7676	0.3638714545453496	0.365818008705495	0.37035363894927004	0.37233794417376526	0.3575761366535509	0.31699850297848164
2	197200000	4	0	0	0	0	0	NoTAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	NoTAD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	197662500	6	7	6	7	7	5	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.1923	-0.3348	-0.3169	-0.3904	-0.4885	-0.5469	0.4520726024810861	0.41707316962035523	0.4214314268268187	0.40362101255612265	0.3802469929309805	0.3665839312989827
2	197900000	6	0	0	0	0	0	TAD-NoTAD-NoTAD-NoTAD-NoTAD-NoTAD	Variable	Lost	NoTAD	NoTAD	NoTAD	NoTAD	-0.1658	NA	NA	NA	NA	NA	0.4586446934976668	NA	NA	NA	NA	NA
2	198650000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.8845	-0.769	-0.815	-0.8998	-1.1313	-0.9544	0.29224613699781854	0.316695466033755	0.3068260506740499	0.28909159917040816	0.24392127030935043	0.27800080792320453
2	199150000	10	0	6	10	10	0	TAD-NoTAD-TAD-TAD-TAD-NoTAD	Variable	Lost	Gained	Maintained	Maintained	Lost	-0.2498	NA	-0.0805	-0.1428	-0.4208	NA	0.4378727265427432	NA	0.47988586088120255	0.46436054227016776	0.39632533301865697	NA
2	200776562	7	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-1.2312	-1.1204	-1.34	-1.3191	-1.5049	-1.3617	0.22597146667850515	0.2459370951964764	0.20751005855963559	0.2109680689952947	0.181695843118196	0.20396414665724538
2	20100000	10	10	10	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.8828	-0.8224	-0.8806	-0.8552	-0.9533	-0.9627	0.29259788630957184	0.30525444413005176	0.2930534595960424	0.2983431777909101	0.2782216498249214	0.27633793568934006
2	201400000	10	0	0	0	0	6	TAD-NoTAD-NoTAD-NoTAD-NoTAD-TAD	Variable	Lost	NoTAD	NoTAD	NoTAD	Gained	-0.521	NA	NA	NA	NA	-0.2317	0.3726184299883845	NA	NA	NA	NA	0.44233275775647535
2	201750000	10	9	5	10	10	10	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.2494	-0.2278	-0.2273	-0.265	-0.3333	-0.2344	0.43797118506897137	0.44329500345581785	0.4434183992235089	0.4341349971045183	0.41743789963202876	0.4416668407245722
2	202100000	8	10	10	10	10	8	TAD-TAD-TAD-TAD-TAD-TAD	Invariant	Invariant	Invariant	Invariant	Invariant	Invariant	-0.3849	-0.3647	-0.2788	-0.3551	-0.3521	-0.3932	0.40494562237133	0.40982230650140533	0.43074799656705776	0.41214623313308857	0.4128732693533651	0.40294720377698434
